uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31536,30768,28196,30288,30992,11936,-5817,9696,249,0,175,16.89219403,0,17911,17906,17803,17769,17762,17777,17810,17879,11545,318,69,28,-16341,1157,-4780,0,0,0,16.90937686,1,12060,12057,12077,12111,12141,12226,12234,12156,31526,351,111,8,-2002,-248,17262,0,0,0,16.90937686,2,18189,18168,18169,18148,18152,18186,18217,18229,14386,143,50,23,-4132,2120,-15449,0,0,0,16.90937686,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,16.90937686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30580,30120,30112,31004,11017,-5500,9706,209,0,198,17.0094552,0,17641,17567,17473,17459,17473,17453,17451,17479,8924,277,206,85,-14949,1033,-4972,0,0,0,17.02664065,1,12085,12080,12087,12102,12110,12174,12251,12249,31601,334,172,62,-2521,168,17251,0,0,0,17.02664065,2,17744,17750,17741,17744,17775,17827,17839,17894,11242,259,86,103,-3770,2175,-14715,0,0,0,17.02664065,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.02664065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30508,30508,30064,31076,12259,-6125,8943,198,0,196,17.11947608,0,17846,17800,17805,17796,17815,17839,17861,17919,11609,193,76,65,-14913,1076,-5399,0,0,0,17.13597012,1,12209,12168,12164,12153,12164,12163,12164,12186,31835,74,45,26,-1569,-134,16751,0,0,0,17.13597012,2,17501,17564,17637,17693,17688,17616,17543,17534,9704,376,47,42,-2960,1671,-15477,0,0,0,17.13597012,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.13597012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30580,30372,30044,31020,13121,-5532,8285,207,0,203,17.22346115,0,18495,18450,18421,18445,18495,18529,18561,18586,16910,298,52,46,-15001,1279,-6003,0,0,0,17.23934078,1,12370,12321,12285,12249,12246,12215,12203,12280,32633,258,128,39,-1284,-161,16761,0,0,0,17.23934078,2,18112,18193,18199,18161,18082,17958,17990,17963,13586,518,27,97,-1793,1455,-16341,0,0,0,17.23934078,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.23934078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31584,30756,27756,30284,31004,11230,-5939,12243,219,0,209,17.31908798,0,18371,18387,18418,18468,18505,18543,18594,18650,16864,430,232,164,-16084,940,-5628,0,0,0,17.33729672,1,12476,12370,12251,12156,12176,12243,12307,12317,32759,509,168,101,-767,409,17500,0,0,0,17.33729672,2,18338,18340,18353,18383,18403,18444,18500,18539,16228,332,177,108,-3213,1828,-16035,0,0,0,17.33729672,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.33729672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31532,30752,26972,30260,31056,10637,-5149,11570,234,0,228,17.43187118,0,17871,17943,17992,17987,17897,17818,17808,17835,12079,382,68,13,-16012,1071,-4841,0,0,0,17.44718456,1,12187,12213,12261,12297,12327,12347,12197,12138,32430,356,136,81,-2069,-85,17234,0,0,0,17.44718456,2,18328,18386,18444,18431,18341,18286,18299,18302,15745,308,95,18,-3965,1772,-15719,0,0,0,17.44718456,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.44718456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31548,30600,30424,30076,31000,10565,-6297,10664,191,0,232,17.53514862,0,17295,17305,17332,17397,17434,17421,17325,17297,7734,291,78,22,-15679,1118,-5171,0,0,0,17.55257583,1,12108,12132,12148,12180,12222,12244,12207,12102,31807,261,97,40,-1691,-641,16724,0,0,0,17.55257583,2,18005,18028,18023,17953,17911,17841,17813,17822,12324,454,123,56,-2878,1942,-15653,0,0,0,17.55257583,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.55257583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31456,30508,30484,30032,31000,11545,-5832,9401,201,0,233,17.64833045,0,17679,17742,17779,17804,17795,17727,17666,17663,10783,303,29,27,-14840,974,-5828,0,0,0,17.66161227,1,12196,12132,12107,12115,12148,12110,12101,12118,31491,68,136,31,-1075,-67,16985,0,0,0,17.66161227,2,17475,17508,17552,17562,17523,17424,17295,17317,8584,515,160,70,-1234,1352,-15947,0,0,0,17.66161227,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.66161227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31596,27212,30608,30128,31028,13317,-6368,9563,248,0,240,17.75829101,0,18468,18515,18588,18594,18541,18504,18493,18499,17130,215,103,24,-14044,952,-5466,0,0,0,17.77225137,1,12353,12396,12419,12422,12444,12480,12492,12490,33960,207,119,86,-1933,-533,17325,0,0,0,17.77225137,2,17639,17703,17825,17866,17827,17797,17754,17658,10997,429,115,27,603,1691,-16293,0,0,0,17.77225137,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.77225137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31720,27728,30236,30100,31044,13541,-6684,10340,268,0,272,17.8652029,0,18528,18519,18521,18527,18541,18559,18601,18634,17358,187,98,64,-14642,1120,-6242,0,0,0,17.87956834,1,12379,12392,12355,12241,12192,12213,12239,12246,32720,397,120,57,-358,165,17095,0,0,0,17.87956834,2,18365,18431,18470,18477,18252,18276,18295,18310,15804,416,168,132,1090,1160,-16199,0,0,0,17.87956834,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.87956834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31580,29724,30632,30104,31040,8776,-9802,14913,207,0,262,17.98112249,0,18162,18107,18090,18088,18093,18033,17968,17958,13427,267,218,110,-15761,657,-5246,0,0,0,17.99553633,1,12439,12417,12220,12188,12168,12169,12141,12197,32402,516,317,126,-1091,-800,17510,0,0,0,17.99553633,2,18680,18693,18743,18772,18785,18746,18609,18639,18595,303,116,81,-4720,2190,-17426,0,0,0,17.99553633,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,17.99553633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31528,30288,30604,30092,31024,11810,-5370,9029,209,0,238,18.0880692,0,17388,17324,17317,17334,17353,17389,17410,17466,7909,246,88,47,-14557,813,-5743,0,0,0,18.1034224,1,12226,12290,12201,12120,12069,12111,12116,12080,31677,350,202,91,-1953,65,17441,0,0,0,18.1034224,2,18243,18158,18128,18118,18117,18126,18143,18195,14156,208,93,51,-633,1379,-16777,0,0,0,18.1034224,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.1034224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31492,30252,30588,30068,31012,11442,-5771,9577,202,0,239,18.19820523,0,17653,17695,17697,17611,17578,17591,17595,17657,10005,230,63,68,-15521,1118,-5961,0,0,0,18.21190643,1,12195,12241,12252,12183,12131,12096,12123,12169,31854,287,51,33,-175,75,17395,0,0,0,18.21190643,2,17672,17629,17591,17599,17601,17608,17666,17731,10025,235,94,37,-1275,1715,-16455,0,0,0,18.21190643,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.21190643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31652,27648,30688,30084,31100,14668,-6061,9252,246,0,232,18.2992661,0,18529,18550,18547,18450,18302,18286,18423,18505,16520,527,182,23,-16927,1654,-7154,0,0,0,18.31320882,1,12214,12278,12319,12412,12447,12371,12358,12389,33251,327,152,151,-659,618,18968,0,0,0,18.31320882,2,17779,17488,17609,17745,17798,17789,17794,17797,10727,476,317,169,-1291,3500,-15540,0,0,0,18.31320882,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.31320882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31752,27280,30680,30148,31044,13187,-4811,9283,290,0,259,18.40709972,0,18449,18467,18613,18821,18883,18823,18810,18765,18559,832,309,143,-15380,1274,-6973,0,0,0,18.42190385,1,12219,12238,12235,12216,12200,12237,12286,12306,32401,141,112,46,634,700,17385,0,0,0,18.42190385,2,18180,18103,18043,18045,18064,18078,18097,18159,13697,244,106,19,585,1489,-16679,0,0,0,18.42190385,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.42190385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,29752,30640,30056,31112,11121,-5213,9548,224,0,236,18.51432943,0,18133,18146,18179,18195,18225,18251,18269,18298,14624,254,131,107,-14610,976,-5971,0,0,0,18.5292418,1,12185,12189,12189,12218,12252,12286,12336,12378,32497,329,149,116,-1284,-309,16739,0,0,0,18.5292418,2,18420,18409,18432,18491,18538,18548,18472,18443,16681,271,58,28,-723,1485,-15386,0,0,0,18.5292418,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.5292418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30504,30548,30064,31068,12726,-5744,8909,214,0,220,18.61968493,0,17420,17390,17374,17373,17390,17450,17537,17542,8404,342,125,47,-15405,976,-6263,0,0,0,18.63679814,1,12162,12077,12043,12074,12083,12090,12092,12112,31197,128,111,62,-147,61,16816,0,0,0,18.63679814,2,18078,18108,18113,18117,18170,18226,18203,18106,14049,247,130,14,-1820,1519,-16213,0,0,0,18.63679814,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.63679814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30540,30548,30032,31032,14285,-5424,7771,265,0,209,18.73199368,0,17510,17550,17541,17512,17527,17602,17695,17588,9453,244,205,72,-15431,1499,-6205,0,0,0,18.74704409,1,12247,12213,12185,12180,12236,12223,12151,12061,31960,137,244,110,1792,254,16526,0,0,0,18.74704409,2,17787,17862,17837,17862,17905,17963,17962,17805,11911,277,190,94,-579,1718,-16466,0,0,0,18.74704409,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.74704409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31684,26672,30600,30112,31084,10684,-5469,12513,288,0,246,18.83530712,0,18144,18164,18236,18310,18336,18319,18280,18247,14964,362,82,43,-15642,1017,-5739,0,0,0,18.85269809,1,12250,12181,12126,12171,12227,12294,12348,12368,32428,448,64,36,132,-464,16654,0,0,0,18.85269809,2,17840,17822,17811,17805,17864,17927,17912,17839,11748,212,106,26,-1187,1108,-16051,0,0,0,18.85269809,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.85269809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31648,26072,30724,30088,31096,12422,-2744,8756,266,0,239,18.949296,0,18861,18861,18792,18729,18664,18653,18667,18658,18813,436,143,123,-15111,1216,-6429,0,0,0,18.96444178,1,12247,12306,12362,12379,12294,12187,12183,12191,32612,407,77,38,14,-148,16661,0,0,0,18.96444178,2,18103,18118,18149,18192,18228,18257,18260,18173,14408,307,78,29,-2424,1714,-16321,0,0,0,18.96444178,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,18.96444178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31484,30560,30556,30080,30948,10984,-6185,9921,201,0,226,19.05617237,0,18420,18447,18473,18402,18345,18318,18273,18231,15837,414,133,105,-15123,905,-6284,0,0,0,19.07153416,1,12377,12437,12410,12343,12280,12349,12361,12245,33265,201,228,132,-796,432,17344,0,0,0,19.07153416,2,18278,18320,18272,18224,18328,18436,18401,18171,15358,242,367,109,-2408,1366,-16032,0,0,0,19.07153416,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.07153416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31024,30504,30572,30076,31024,10542,-7403,13220,253,0,231,19.15893126,0,17489,17505,17537,17557,17562,17601,17642,17781,9602,331,264,203,-14457,987,-5743,0,0,0,19.17370939,1,12480,12554,12468,12495,12432,12380,12422,12535,34230,244,98,114,-837,-386,16248,0,0,0,19.17370939,2,18391,18588,18221,17632,17315,17055,17093,17608,10831,3092,562,28,-656,1528,-15520,0,0,0,19.17370939,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.17370939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28488,30064,30612,30132,31048,10620,-4521,10762,291,0,243,19.26466227,0,17186,17182,17173,17202,17249,17191,17211,17242,6564,83,87,84,-15579,737,-4175,0,0,0,19.27978611,1,12003,12072,12175,12207,12248,12311,12384,12535,32398,636,473,362,-3288,-759,16350,0,0,0,19.27978611,2,16966,17576,17938,17976,17724,17254,17066,17308,8736,1864,552,541,250,966,-16218,0,0,0,19.27978611,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.27978611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29072,29348,30652,30192,31032,9093,-4480,12677,312,0,253,19.37237144,0,18123,18082,18099,18107,18166,18194,18220,18268,14187,314,103,105,-16824,757,-3671,0,0,0,19.38646197,1,12224,12185,12265,12195,12120,12056,12040,12157,31706,382,117,114,-1574,-520,16862,0,0,0,19.38646197,2,17478,17575,17579,17618,17585,17547,17548,17531,9389,186,69,82,-3185,1588,-16065,0,0,0,19.38646197,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.38646197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31164,30556,30560,30152,31032,9558,-3899,10988,295,0,224,19.47531819,0,18642,18653,18640,18656,18680,18741,18785,18846,18571,343,149,121,-16771,652,-4987,0,0,0,19.4936533,1,12161,12171,12176,12174,12200,12162,12198,12224,31930,51,66,81,-2348,42,17497,0,0,0,19.4936533,2,17891,17901,17910,17913,17933,17999,18060,18128,12663,373,202,143,-3360,1942,-16268,0,0,0,19.4936533,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.4936533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31544,30560,30628,30144,31072,10764,-4854,10329,277,0,212,19.58522987,0,18511,18534,18549,18514,18418,18337,18302,18272,16365,560,115,140,-15514,793,-5601,0,0,0,19.60330653,1,12034,12040,12095,12155,12171,12156,11943,11954,31012,418,188,126,-1733,198,17376,0,0,0,19.60330653,2,18402,18410,18424,18419,18414,18488,18580,18609,16674,351,228,97,-2028,1165,-16942,0,0,0,19.60330653,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.60330653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31576,30576,30552,30108,30976,11479,-5848,11012,273,0,212,19.69873238,0,17742,17744,17797,17852,17885,17878,17821,17819,11466,277,49,53,-15522,615,-5694,0,0,0,19.71323705,1,12094,12098,12152,12204,12247,12249,12176,12192,31876,294,50,83,-2050,36,17533,0,0,0,19.71323705,2,17974,17977,18179,18414,18575,18655,18824,18973,16499,1666,880,565,-2851,1544,-15665,0,0,0,19.71323705,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.71323705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29444,30256,30540,30072,31068,10973,-5126,12136,329,0,211,19.80813003,0,17475,17519,17653,17757,17808,17717,17587,17488,9932,673,43,16,-16178,906,-5236,0,0,0,19.82178044,1,12124,11858,11866,11962,12081,12222,12260,12263,31100,864,165,116,-2573,-311,18008,0,0,0,19.82178044,2,17415,16831,17297,17853,18097,18175,18370,18432,11398,2722,1288,319,-3749,2454,-15006,0,0,0,19.82178044,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.82178044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29336,29472,30672,30160,31088,11042,-5020,10612,345,0,221,19.9097321,0,17786,17862,17909,17795,17793,17758,17679,17616,11126,434,209,54,-15751,557,-3938,0,0,0,19.92245531,1,12197,12217,12233,12214,12211,12162,12089,12101,31887,268,107,36,-1949,-793,16458,0,0,0,19.92245531,2,18370,18263,18123,17984,17854,17723,17722,17683,12650,1208,495,397,-973,1472,-16470,0,0,0,19.92245531,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,19.92245531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29544,30444,30624,30096,30988,9083,-4443,10349,322,0,212,20.01009631,0,18449,18460,18403,18342,18344,18338,18306,18349,15919,265,136,20,-15294,934,-6027,0,0,0,20.02269244,1,12315,12256,12176,12136,12178,12163,12132,12192,32012,252,206,36,-1142,-518,17172,0,0,0,20.02269244,2,17167,17089,17071,17158,17253,17330,17422,17455,6873,732,207,128,-2016,1719,-15969,0,0,0,20.02269244,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.02269244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31572,30476,30628,30104,31068,13004,-5444,8311,315,0,176,20.10137296,0,18570,18548,18582,18621,18663,18678,18636,18609,17835,237,15,30,-15887,1268,-5969,0,0,0,20.11594987,1,12146,12113,12104,12155,12187,12179,12111,12094,31553,131,125,48,-813,-549,17081,0,0,0,20.11594987,2,17463,17421,17427,17436,17448,17448,17441,17540,8552,127,115,87,-2352,2458,-17020,0,0,0,20.11594987,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.11594987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31548,30500,30540,30048,31044,12776,-6152,9705,285,0,187,20.20371008,0,18422,18462,18483,18476,18469,18437,18404,18350,16431,220,73,36,-15318,782,-5565,0,0,0,20.21669054,1,12154,12122,12147,12158,12117,12101,12111,12173,31547,74,108,33,-1269,158,17131,0,0,0,20.21669054,2,18032,18075,18090,18061,18074,18047,17834,17886,13027,425,252,128,-2180,1493,-16391,0,0,0,20.21669054,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.21669054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31384,30584,30584,30096,31044,11630,-6055,11890,326,0,196,20.29944468,0,18220,18117,17923,17734,17647,17673,17798,17941,11981,1073,185,120,-14769,202,-5248,0,0,0,20.31534028,1,12114,11988,12061,12189,12185,12210,12180,12182,31573,357,182,96,-2021,624,17269,0,0,0,20.31534028,2,18585,18591,18704,18742,19003,19140,19210,18476,19379,1219,607,344,-2675,1431,-13459,0,0,0,20.31534028,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.31534028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28532,29764,30736,30124,31040,11246,-2638,8417,353,0,197,20.39805007,0,17003,17088,17060,17042,17127,17160,17311,17342,6061,515,276,285,-16067,1336,-5607,0,0,0,20.41552997,1,11806,11894,11979,11983,12056,12070,12113,12195,30560,466,314,309,-701,-120,17490,0,0,0,20.41552997,2,18989,18836,18697,18438,18414,18698,19123,19331,19454,1619,478,188,94,1478,-17670,0,0,0,20.41552997,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.41552997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29716,29168,30764,30096,31120,12678,-4967,8523,349,0,201,20.4984808,0,17473,17510,17477,17534,17526,17491,17524,17597,9060,78,130,112,-15113,875,-5015,0,0,0,20.5157361,1,12289,12295,12163,12160,12187,12212,12200,12177,32147,172,204,89,-1269,-69,16248,0,0,0,20.5157361,2,18137,18082,18048,18047,18037,18016,18065,18138,13498,213,106,11,-838,1328,-15493,0,0,0,20.5157361,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.5157361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,30556,30468,30564,30028,31128,13779,-5912,9010,320,0,188,20.60124874,0,17986,17961,17937,17962,17979,17999,18036,18095,12883,232,97,64,-15182,624,-4576,0,0,0,20.61570001,1,12008,12041,12069,12024,12026,12086,12139,12225,31081,260,212,165,-1459,698,16485,0,0,0,20.61570001,2,17169,17177,17177,17164,17148,17204,17263,17288,6518,212,142,51,-657,977,-15483,0,0,0,20.61570001,3,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,20.61570001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
